"company_id","name"
"INE395U01014","NINtec Systems Limited"
"INE567A01028","Indo-National Limited"
"INE368I01016","Niraj Cement Structurals Limited"
"INE326T01011","Niraj Ispat Industries Limited"
"INE858F01012","Nitco Limited"
"INE229H01012","Nitin Spinners Limited"
"INE439T01012","Nitiraj Engineers Limited"
"INE995S01015","Niva Bupa Health Insurance Company Limited"
"INE542C01019","NK Industries Limited"
"INE589A01014","NLC India Limited"
"INE584A01023","NMDC Limited"
"INE163A01018","NOCIL Limited"
"INE781B01015","Noida Toll Bridge Company Limited"
"INE369C01017","Norben Tea & Exports Limited"
"INE850M01015","Northern Arc Capital Limited"
"INE02H701025","Nova Agritech Limited"
"INE740D01017","N R Agarwal Industries Limited"
"INE349A01021","NRB Bearing Limited"
"INE0JM501013","Nupur Recyclers Limited"
"INE023A01030","Nalwa Sons Investments Limited"
"INE0NNS01018","NMDC Steel Limited"
"INE733E01010","NTPC Limited"
"INE0ONG01011","NTPC Green Energy Limited"
"INE096B01018","Nucleus Software Exports Limited"
"INE0DSF01015","Nureca Limited"
"INE531F01015","Nuvama Wealth Management Limited"
"INE118D01016","Nuvoco Vistas Corporation Limited"
"INE388Y01029","FSN E-Commerce Ventures Limited"
"INE959C01023","Oriental Aromatics Limited"
"INE426Z01016","Orissa Bengal Carrier Limited"
"INE093I01010","Oberoi Realty Limited"
"INE321D01016","Oriental Carbon & Chemicals Limited"
"INE0PK601023","OCCL Limited"
"INE054301028","Odigma Consultancy Solutions Limited"
"INE881D01027","Oracle Financial Services Software Limited"
"INE274J01014","Oil India Limited"
"INE591A01010","Oil Country Tubular Limited"
"INE0LXG01040","Ola Electric Mobility Limited"
"INE260D01016","Olectra Greentech Limited"
"INE090B01011","Omax Autos Limited"
"INE800H01010","Omaxe Limited"
"INE239D01028","OM INFRA LIMITED"
"INE474L01016","Omkar Speciality Chemicals Limited"
"INE912L01015","Onelife Capital Advisors Limited"
"INE840Y01029","One Point One Solutions Limited"
"INE013P01021","Onesource Specialty Pharma Limited"
"INE213A01029","Oil & Natural Gas Corporation Limited"
"INE809I01019","OnMobile Global Limited"
"INE229A01017","Onward Technologies Limited"
"INE350C01017","Optiemus Infracom Limited"
"INE231G01010","Orbit Exports Limited"
"INE215B01022","Orchasp Limited"
"INE191A01027","Orchid Pharma Limited"
"INE730A01022","Oricon Enterprises Limited"
"INE998H01012","Oriental Trimex Limited"
"INE607D01018","Orient Bell Limited"
"INE876N01018","Orient Cement Limited"
"INE569C01020","ORIENT CERATECH LIMITED"
"INE142Z01019","Orient Electric Limited"
"INE750A01020","Oriental Hotels Limited"
"INE609C01024","Orient Press Limited"
"INE592A01026","Orient Paper & Industries Limited"
"INE0PPK01015","Orient Technologies Limited"
"INE725E01024","The Orissa Minerals Development Company Limited"
"INE749B01020","ORTIN GLOBAL LIMITED"
"INE06IR01021","Osia Hyper Retail Limited"
"INE142A01012","Oswal Agro Mills Limited"
"INE143A01010","Oswal Greentech Limited"
"INE00IK01029","ShreeOswal Seeds And Chemicals Limited"
"INE761H01022","Page Industries Limited"
"INE420C01059","Paisalo Digital Limited"
"INE551D01018","PAKKA LIMITED"
"INE471W01019","Palash Securities Limited"
"INE218G01033","Palred Technologies Limited"
"INE922B01023","Panacea Biotec Limited"
"INE895W01019","Panache Digilife Limited"
"INE305C01029","Panama Petrochem Limited"
"INE697V01011","Pansari Developers Limited"
"INE04LG01015","Par Drugs And Chemicals Limited"
"INE074B01023","Paramount Communications Limited"
"INE088F01024","Paradeep Phosphates Limited"
"INE883N01014","Parag Milk Foods Limited"
"INE045601015","Paras Defence and Space Technologies Limited"
"INE162C01024","Paras Petrofils Limited"
"INE988S01028","Apeejay Surrendra Park Hotels Limited"
"INE561H01026","Parsvnath Developers Limited"
"INE818B01023","Pasupati Acrylon Limited"
"INE619A01035","Patanjali Foods Limited"
"INE244B01030","Patel Engineering Limited"
"INE529D01014","Patel Integrated Logistics Limited"
"INE07S101020","Pavna Industries Limited"
"INE982J01020","One 97 Communications Limited"
"INE602A01031","PCBL Chemical Limited"
"INE785M01021","PC Jeweller Limited"
"INE865T01018","Pudumjee Paper Products Limited"
"INE111Q01021","PDS Limited"
"INE844A01013","Pearl Polymers Limited"
"INE140A01024","Piramal Enterprises Limited"
"INE932A01024","Pennar Industries Limited"
"INE138A01028","Peninsula Land Limited"
"INE262H01021","Persistent Systems Limited"
"INE347G01014","Petronet LNG Limited"
"INE134E01011","Power Finance Corporation Limited"
"INE182A01018","Pfizer Limited"
"INE367G01038","Prime Focus Limited"
"INE560K01014","PTC India Financial Services Limited"
"INE457L01029","PG Electroplast Limited"
"INE179A01014","Procter & Gamble Hygiene and Health Care Limited"
"INE199A01012","Procter & Gamble Health Limited"
"INE940H01022","Pearl Global Industries Limited"
"INE211B01039","The Phoenix Mills Limited"
"INE318A01026","Pidilite Industries Limited"
"INE557Z01018","Power & Instrumentation (Gujarat) Limited"
"INE603J01030","PI Industries Limited"
"INE417C01014","Pilani Investment and Industries Corporation Limited"
"INE600A01035","PIL ITALICA LIFESTYLE LIMITED"
"INE156C01018","Pioneer Embroideries Limited"
"INE450D01021","Pitti Engineering Limited"
"INE751B01018","Pix Transmissions Limited"
"INE431F01018","The Peria Karamalai Tea & Produce Company Limited"
"INE083C01022","Plastiblends India Limited"
"INE0PT501018","Platinum Industries Limited"
"INE0INJ01017","Plaza Wires Limited"
"INE160A01022","Punjab National Bank"
"INE859A01011","PNB Gilts Limited"
"INE572E01012","PNB Housing Finance Limited"
"INE392B01011","Pritish Nandy Communications Limited"
"INE195J01029","PNC Infratech Limited"
"INE953R01016","P N Gadgil Jewellers Limited"
"INE063E01053","Pondy Oxides & Chemicals Limited"
"INE371C01013","Poddar Pigments Limited"
"INE637C01025","Pokarna Limited"
"INE417T01026","PB Fintech Limited"
"INE455K01017","Polycab India Limited"
"INE205C01021","Poly Medicure Limited"
"INE633B01018","Polyplex Corporation Limited"
"INE838E01017","Ponni Sugars (Erode) Limited"
"INE511C01022","Poonawalla Fincorp Limited"
"INE752E01010","Power Grid Corporation of India Limited"
"INE07Y701011","Hitachi Energy India Limited"
"INE211R01019","Power Mech Projects Limited"
"INE095I01015","PPAP Automotive Limited"
"INE050001010","Prakash Pipes Limited"
"INE0DK501011","Piramal Pharma Limited"
"INE0I0M01023","Prabha Energy Limited"
"INE505C01016","Prajay Engineers Syndicate Limited"
"INE074A01025","Praj Industries Limited"
"INE603A01013","Prakash Industries Limited"
"INE696K01024","Prakash Steelage Limited"
"INE546Y01022","Praxis Home Retail Limited"
"INE484I01029","Precision Camshafts Limited"
"INE283A01014","Precot Limited"
"INE372C01037","Precision Wires India Limited"
"INE863B01029","Premier Explosives Limited"
"INE342A01018","Premier Limited"
"INE0BS701011","Premier Energies Limited"
"INE309M01020","Premier Polyfilm Limited"
"INE811K01011","Prestige Estates Projects Limited"
"INE726V01018","Pricol Limited"
"INE032B01021","Prime Securities Limited"
"INE689W01016","Prince Pipes And Fittings Limited"
"INE974Z01015","Priti International Limited"
"INE583R01029","Pritika Auto Industries Limited"
"INE959A01019","Privi Speciality Chemicals Limited"
"INE195N01013","Prozone Realty Limited"
"INE010A01011","Prism Johnson Limited"
"INE00F201020","Prudent Corporate Advisory Services Limited"
"INE024D01016","Prudential Sugar Corporation Limited"
"INE608A01012","Punjab & Sind Bank"
"INE488V01015","PSP Projects Limited"
"INE877F01012","PTC India Limited"
"INE596F01018","PTC Industries Limited"
"INE034D01049","PTL Enterprises Limited"
"INE277B01014","Punjab Chemicals & Crop Protection Limited"
"INE323I01011","Puravankara Limited"
"INE362A01016","PVP Ventures Limited"
"INE191H01014","PVR INOX Limited"
"INE772T01024","Popular Vehicles and Services Limited"
"INE0MIS01010","Pyramid Technoplast Limited"
"INE0SII01026","Quality Power Electrical Equipments Limited"
"INE0LRY01011","Quadrant Future Tek Limited"
"INE615P01015","Quess Corp Limited"
"INE306L01010","Quick Heal Technologies Limited"
"INE084Q01012","Race Eco Chain Limited"
"INE704B01017","RACL Geartech Limited"
"INE874F01027","Radaan Mediaworks India Limited"
"INE583V01021","Radhika Jeweltech Limited"
"INE855R01021","Radiant Cash Management Services Limited"
"INE944F01028","Radico Khaitan Limited"
"INE919I01024","Music Broadcast Limited"
"INE0DD101019","Railtel Corporation Of India Limited"
"INE855B01025","Rain Industries Limited"
"INE961O01016","Rainbow Childrens Medicare Limited"
"INE343B01030","Rajesh Exports Limited"
"INE00KV01022","Rajnandini Metal Limited"
"INE451D01029","Rajratan Global Wire Limited"
"INE533D01032","Raj Rayon Industries Limited"
"INE562B01019","Rajshree Sugars & Chemicals Limited"
"INE952H01027","Raj Television Network Limited"
"INE613A01020","Rallis India Limited"
"INE278B01020","Shree Rama Newsprint Limited"
"INE809A01032","Rama Phosphates Limited"
"INE230R01035","Rama Steel Tubes Limited"
"INE331A01037","The Ramco Cements Limited"
"INE614A01028","Ramco Industries Limited"
"INE246B01019","Ramco Systems Limited"
"INE874I01013","Ramky Infrastructure Limited"
"INE207E01023","Ram Ratna Wires Limited"
"INE625B01014","Rana Sugars Limited"
"INE222J01013","Rane Engine Valve Limited"
"INE384A01010","Rane Holdings Limited"
"INE0CLI01024","Rategain Travel Technologies Limited"
"INE703B01027","Ratnamani Metals & Tubes Limited"
"INE05CZ01011","Ratnaveer Precision Engineering Limited"
"INE301A01014","Raymond Limited"
"INE02ID01020","Raymond Lifestyle Limited"
"INE07T201019","Restaurant Brands Asia Limited"
"INE244J01017","Rane Brake Lining Limited"
"INE976G01028","RBL Bank Limited"
"INE0PEQ01016","RBZ Jewellers Limited"
"INE027A01015","Rashtriya Chemicals and Fertilizers Limited"
"INE330H01018","Reliance Communications Limited"
"INE020B01018","REC Limited"
"INE891D01026","Redington Limited"
"INE0LXT01019","Redtape Limited"
"INE056I01025","Refex Industries Limited"
"INE277C01012","Regency Ceramics Limited"
"INE131B01039","Relaxo Footwears Limited"
"INE750D01016","Reliance Chemotex Industries Limited"
"INE375Y01018","Reliable Data Services Limited"
"INE621H01010","Religare Enterprises Limited"
"INE036A01016","Reliance Infrastructure Limited"
"INE206N01018","Ravindra Energy Limited"
"INE474C01023","Remsons Industries Limited"
"INE087H01022","Shree Renuka Sugars Limited"
"INE612J01015","Repco Home Finance Limited"
"INE364Z01019","Rudrabhishek Enterprises Limited"
"INE461B01014","Repro India Limited"
"INE688D01026","Responsive Industries Limited"
"INE03DD01011","JHS Svendgaard Retail Ventures Limited"
"INE722H01024","Renaissance Global Limited"
"INE217K01011","Reliance Home Finance Limited"
"INE743M01012","RHI MAGNESITA INDIA LIMITED"
"INE508K01013","Robust Hotels Limited"
"INE209B01025","Rico Auto Industries Limited"
"INE046A01015","Reliance Industrial Infrastructure Limited"
"INE0N2P01017","Rishabh Instruments Limited"
"INE01EG01016","Ritco Logistics Limited"
"INE320J01015","RITES Limited"
"INE722J01012","Ravi Kumar Distilleries Limited"
"INE786W01010","RKEC Projects Limited"
"INE399G01023","Ramkrishna Forgings Limited"
"INE0NQ801033","R K Swamy Limited"
"INE050H01012","Rane (Madras) Limited"
"INE283H01019","Royal Orchid Hotels Limited"
"INE645S01016","Rolex Rings Limited"
"INE927A01040","Rollatainers Limited"
"INE293A01013","Rolta India Limited"
"INE294G01026","Raj Oil Mills Limited"
"INE02A801020","Rossari Biotech Limited"
"INE847C01020","Rossell India Limited"
"INE0OJW01016","Rossell Techsys Limited"
"INE535D01037","Roto Pumps Limited"
"INE450U01017","ROUTE MOBILE LIMITED"
"INE912T01018","Raghav Productivity Enhancers Limited"
"INE105J01010","RPG Life Sciences Limited"
"INE614G01033","Reliance Power Limited"
"INE324L01013","R.P.P. Infra Projects Limited"
"INE760W01023","Rajshree Polypack Limited"
"INE425Y01011","RPSG VENTURES LIMITED"
"INE0J1F01024","Rashi Peripherals Limited"
"INE777K01022","R R Kabel Limited"
"INE165B01029","R. S. Software (India) Limited"
"INE611A01016","RSWM Limited"
"INE411H01032","R Systems International Limited"
"INE834M01019","RattanIndia Enterprises Limited"
"INE399K01017","RattanIndia Power Limited"
"INE642C01025","Rubfila International Limited"
"INE301D01026","The Ruby Mills Limited"
"INE413B01023","Ruchi Infrastructure Limited"
"INE803H01014","Ruchira Papers Limited"
"INE895B01021","Rupa & Company Limited"
"INE573K01025","Rushil Decor Limited"
"INE263M01029","Keystone Realtors Limited"
"INE09E501017","Ravinder Heights Limited"
"INE415G01027","Rail Vikas Nigam Limited"
"INE0DAB01012","Revathi Equipment India Limited"
"INE902B01017","S&S Power Switchgears Limited"
"INE860T01019","Sab Events & Governance Now Media Limited"
"INE416A01044","Sri Adhikari Brothers Television Network Limited"
"INE226H01026","Sadbhav Engineering Limited"
"INE764L01010","Sadbhav Infrastructure Project Limited"
"INE888C01040","Sadhana Nitrochem Limited"
"INE429E01023","Safari Industries (India) Limited"
"INE976T01013","Sagardeep Alloys Limited"
"INE229C01021","Sagar Cements Limited"
"INE0W2G01015","Sagility India Limited"
"INE035801013","Sah Polymers Limited"
"INE280H01015","Sahyadri Industries Limited"
"INE114A01011","Steel Authority of India Limited"
"INE570L01029","Sai Life Sciences Limited"
"INE732S01012","Sakar Healthcare Limited"
"INE623A01011","Sakthi Sugars Limited"
"INE667G01023","Saksoft Limited"
"INE190H01024","Sakuma Exports Limited"
"INE170V01027","Salasar Techno Engineering Limited"
"INE498E01010","Salona Cotspin Limited"
"INE658G01014","S.A.L. Steel Limited"
"INE457F01013","Salzer Electronics Limited"
"INE699B01027","Sambhaav Media Limited"
"INE08U801020","Samhi Hotels Limited"
"INE148I01020","Sammaan Capital Limited"
"INE735M01018","Sampann Utpadan India Limited"
"INE0JPD01013","Sanathan Textiles Limited"
"INE782L01012","Sanco Industries Limited"
"INE583B01015","The Sandesh Limited"
"INE278H01035","Sandhar Technologies Limited"
"INE149K01016","Sandur Manganese & Iron Ores Limited"
"INE495C01010","Sangam (India) Limited"
"INE999B01013","Sanghi Industries Limited"
"INE989A01032","Sanghvi Movers Limited"
"INE753W01010","Sanginita Chemicals Limited"
"INE058A01010","Sanofi India Limited"
"INE0UOS01011","Sanofi Consumer Healthcare India Limited"
"INE953O01021","Sansera Engineering Limited"
"INE08NE01025","Sanstar Limited"
"INE890C01046","Sanwaria Consumer Limited"
"INE806T01020","Sapphire Foods India Limited"
"INE385C01021","Sarda Energy & Minerals Limited"
"INE979A01025","Saregama India Limited"
"INE453D01025","Sarla Performance Fibers Limited"
"INE324X01026","Sarveshwar Foods Limited"
"INE231F01020","Sasken Technologies Limited"
"INE019J01013","Sastasundar Ventures Limited"
"INE170E01023","Satia Industries Limited"
"INE836B01017","Satin Creditcare Network Limited"
"INE065D01027","Sat Industries Limited"
"INE626A01014","Saurashtra Cement Limited"
"INE04AK01028","SBC Exports Limited"
"INE386D01027","Shivalik Bimetal Controls Limited"
"INE423Y01016","SBFC Finance Limited"
"INE05ST01028","Suratwwala Business Group Limited"
"INE018E01016","SBI Cards and Payment Services Limited"
"INE123W01016","SBI Life Insurance Company Limited"
"INE062A01020","State Bank of India"
"INE513A01022","Schaeffler India Limited"
"INE807K01035","S Chand And Company Limited"
"INE839M01018","Schneider Electric Infrastructure Limited"
"INE109A01011","Shipping Corporation Of India Limited"
"INE0PB301013","Shipping Corporation of India Land and Assets Limited"
"INE501Y01019","Sheetal Cool Products Limited"
"INE480C01038","Som Distilleries & Breweries Limited"
"INE497B01018","Seamec Limited"
"INE0BTM01013","SecMark Consultancy Limited"
"INE650K01021","SECUREKLOUD TECHNOLOGIES LIMITED"
"INE955I01044","Sejal Glass Limited"
"INE818A01017","Selan Exploration Technology Limited"
"INE105I01020","SEL Manufacturing Company Limited"
"INE617A01013","SEMAC CONSULTANTS LIMITED"
"INE602W01027","Senco Gold Limited"
"INE0RB801010","Senores Pharmaceuticals Limited"
"INE964H01014","SEPC Limited"
"INE807F01027","Sequent Scientific Limited"
"INE782X01033","Servotech Renewable Power System Limited"
"INE630A01024","Seshasayee Paper and Boards Limited"
"INE878E01021","Setco Automotive Limited"
"INE023M01027","Setubandhan Infrastructure Limited"
"INE573R01012","Seya Industries Limited"
"INE916U01025","Sheela Foam Limited"
"INE00QT01015","Synergy Green Industries Limited"
"INE353H01010","STL Global Limited"
"INE0M4D01010","Standard Glass Lining Technology Limited"
"INE482J01021","Shah Metacorp Limited"
"INE640C01011","Shah Alloys Limited"
"INE151G01028","Shaily Engineering Plastics Limited"
"INE908D01010","Shakti Pumps (India) Limited"
"INE597J01018","Shalby Limited"
"INE849C01026","Shalimar Paints Limited"
"INE274V01019","Shankara Building Products Limited"
"INE933X01016","Shanti Overseas (India) Limited"
"INE631A01022","Shanthi Gears Limited"
"INE221J01015","Sharda Cropchem Limited"
"INE597I01028","Sharda Motor Industries Limited"
"INE932X01026","Share India Securities Limited"
"INE268L01046","Shekhawati Industries Limited"
"INE363M01019","Shemaroo Entertainment Limited"
"INE790G01031","Shilpa Medicare Limited"
"INE788J01021","Shivalik Rasayan Limited"
"INE637H01024","Shivam Autotech Limited"
"INE644Y01017","Shiva Mills Limited"
"INE705C01020","Shiva Texyarn Limited"
"INE500L01026","S H Kelkar and Company Limited"
"INE498B01024","Shoppers Stop Limited"
"INE715Y01031","Shradha Infraprojects Limited"
"INE232A01011","Shree Digvijay Cement Co.Ltd"
"INE070A01015","SHREE CEMENT LIMITED"
"INE712K01011","Shree Pushkar Chemicals & Fertilisers Limited"
"INE879A01019","Shree Rama Multi-Tech Limited"
"INE632X01030","Shrenik Limited"
"INE231C01019","Shreyans Industries Limited"
"INE526E01018","Shriram Pistons & Rings Limited"
"INE721A01047","Shriram Finance Limited"
"INE217L01019","Shriram Properties Limited"
"INE979R01011","Shyam Century Ferrous Limited"
"INE810G01011","Shyam Metalics and Energy Limited"
"INE635A01023","Shyam Telecom Limited"
"INE075B01020","Sical Logistics Limited"
"INE0D0K01022","Sigachi Industries Limited"
"INE529F01035","Signet Industries Limited"
"INE0A0S01010","Sigma Solve Limited"
"INE903U01023","Signatureglobal (India) Limited"
"INE0KGZ01021","Signpost India Limited"
"INE112X01017","Sikko Industries Limited"
"INE173A01025","Standard Industries Limited"
"INE01II01013","Silgo Retail Limited"
"INE923A01015","SIL Investments Limited"
"INE203Y01012","Silly Monks Entertainment Limited"
"INE625X01018","Silver Touch Technologies Limited"
"INE748T01016","Simbhaoli Sugars Limited"
"INE059B01024","Simplex Infrastructures Limited"
"INE985A01022","Sinclairs Hotels Limited"
"INE325D01025","Sindhu Trade Links Limited"
"INE129Z01016","Sintercom India Limited"
"INE792Z01011","Sirca Paints India Limited"
"INE285J01028","SIS LIMITED"
"INE965H01011","Siti Networks Limited"
"INE076B01028","Siyaram Silk Mills Limited"
"INE284S01014","S.J.S. Enterprises Limited"
"INE640A01023","SKF India Limited"
"INE439E01022","Skipper Limited"
"INE411D01015","SKM Egg Products Export (India) Limited"
"INE01IU01018","SKY GOLD AND DIAMONDS LIMITED"
"INE178C01020","Smartlink Holdings Limited"
"INE103C01036","SMC Global Securities Limited"
"INE294B01019","SML Isuzu Limited"
"INE017W01010","Sarthak Metals Limited"
"INE320X01016","SMS Lifesciences India Limited"
"INE812G01025","SMS Pharmaceuticals Limited"
"INE734N01019","Snowman Logistics Limited"
"INE671H01015","Sobha Limited"
"INE728Z01015","Softtech Engineers Limited"
"INE624Z01016","Solara Active Pharma Sciences Limited"
"INE343H01029","Solar Industries India Limited"
"INE355A01028","Somany Ceramics Limited"
"INE314C01013","Soma Textiles & Industries Limited"
"INE323J01019","Somi Conveyor Beltings Limited"
"INE073K01018","Sona BLW Precision Forgings Limited"
"INE00LM01029","SONAM LIMITED"
"INE269A01021","Sonata Software Limited"
"INE035D01020","Savita Oil Technologies Limited"
"INE683A01023","The South Indian Bank Limited"
"INE980Y01015","South West Pinnacle Exploration Limited"
"INE212I01016","S. P. Apparels Limited"
"INE572J01011","Spandana Sphoorty Financial Limited"
"INE232I01014","Sun Pharma Advanced Research Company Limited"
"INE970N01027","Spacenet Enterprises India Limited"
"INE247M01014","Speciality Restaurants Limited"
"INE01EO01010","Spectrum Electrical Industries Limited"
"INE020801028","Spencer's Retail Limited"
"INE147A01011","Southern Petrochemicals Industries Corporation  Limited"
"INE978G01016","SPL Industries Limited"
"INE663A01033","Supreme Petrochem Limited"
"INE937A01023","SPML Infra Limited"
"INE885H01029","Sportking India Limited"
"INE01NE01012","Shankar Lal Rampal Dye-Chem Limited"
"INE099F01013","Sreeleathers Limited"
"INE647A01010","SRF Limited"
"INE559N01010","SRG Housing Finance Limited"
"INE917H01012","Sree Rayalaseema Hi-Strength Hypo Limited"
"INE0R6Z01013","SRM Contractors Limited"
"INE008Z01020","Shree Ram Proteins Limited"
"INE0PQ101010","Saraswati Saree Depot Limited"
"INE802C01033","Steel Strips Wheels Limited"
"INE0RYC01010","Stallion India Fluorochemicals Limited"
"INE01A001028","Stanley Lifestyles Limited"
"INE939A01011","Strides Pharma Science Limited"
"INE460H01021","Star Cement Limited"
"INE575P01011","Star Health and Allied Insurance Company Limited"
"INE733A01018","Star Paper Mills Limited"
"INE992I01013","Starteck Finance Limited"
"INE655A01013","The State Trading Corporation of India Limited"
"INE124E01020","Steelcast Limited"
"INE395H01011","Steel City Securities Limited"
"INE503B01021","STEEL EXCHANGE INDIA LIMITED"
"INE577L01016","Stel Holdings Limited"
"INE334A01023","Sterling Tools Limited"
"INE089C01029","Sterlite Technologies Limited"
"INE00IN01015","Stove Kraft Limited"
"INE239C01020","Stylam Industries Limited"
"INE01FR01028","Baazar Style Retail Limited"
"INE189B01011","Styrenix Performance Materials Limited"
"INE754A01055","Subex Limited"
"INE287B01021","Subros Limited"
"INE659A01023","Sudarshan Chemical Industries Limited"
"INE450E01029","Sukhjit Starch & Chemicals Limited"
"INE142Q01026","Sula Vineyards Limited"
"INE258G01013","Sumitomo Chemical India Limited"
"INE748Z01013","Sumit Woods Limited"
"INE519C01017","Summit Securities Limited"
"INE0Q3R01026","Sundaram Clayton Limited"
"INE108E01023","Sundaram Multi Pap Limited"
"INE660A01013","Sundaram Finance Limited"
"INE202Z01029","Sundaram Finance Holdings Limited"
"INE073D01013","Sundaram Brake Linings Limited"
"INE387A01021","Sundram Fasteners Limited"
"INE209A01019","Sundrop Brands Limited"
"INE947A01014","Sunflag Iron And Steel Company Limited"
"INE044A01036","Sun Pharmaceutical Industries Limited"
"INE805D01034","Sunteck Realty Limited"
"INE424H01027","Sun TV Network Limited"
"INE712B01010","Superhouse Limited"
"INE662A01027","Super Spinning Mills Limited"
"INE399C01030","Suprajit Engineering Limited"
"INE822E01011","Supreme Holdings & Hospitality (India) Limited"
"INE319Z01021","Supreme Engineering Limited"
"INE195A01028","Supreme Industries Limited"
"INE550H01011","Supreme Infrastructure India Limited"
"INE002L01015","SJVN Limited"
"INE07RO01027","Supriya Lifescience Limited"
"INE843S01025","Suraj Estate Developers Limited"
"INE713C01016","Suraj Limited"
"INE877V01027","Suraksha Diagnostic Limited"
"INE272L01022","Surana Solar Limited"
"INE130B01031","Surana Telecom and Power Limited"
"INE713B01026","Suryalakshmi Cotton Mills Limited"
"INE335A01020","Surya Roshni Limited"
"INE428Q01011","Suryoday Small Finance Bank Limited"
"INE645H01027","Sutlej Textiles and Industries Limited"
"INE591Q01016","Suumaya Industries Limited"
"INE495B01038","Suven Life Sciences Limited"
"INE03QK01018","Suven Pharmaceuticals Limited"
"INE018401013","Suvidhaa Infoserve Limited"
"INE442P01014","Suyog Telematics Limited"
"INE040H01021","Suzlon Energy Limited"
"INE00CE01017","Shree Vasu Logistics Limited"
"INE308E01029","SVP GLOBAL TEXTILES LIMITED"
"INE665A01038","Swan Energy Limited"
"INE277A01016","Swaraj Engines Limited"
"INE409B01013","Swelect Energy Systems Limited"
"INE00H001014","Swiggy Limited"
"INE00M201021","Sterling and Wilson Renewable Energy Limited"
"INE225D01027","Symphony Limited"
"INE312C01025","Syncom Formulations (India) Limited"
"INE398R01022","Syngene International Limited"
"INE0DYJ01015","Syrma SGS Technology Limited"
"INE123C01018","Tainwala Chemical and Plastic (I) Limited"
"INE586B01026","Taj GVK Hotels & Resorts Limited"
"INE142I01023","Take Solutions Limited"
"INE187D01029","Talbros Automotive Components Limited"
"INE483C01032","Tanla Platforms Limited"
"INE555Z01020","Tara Chand InfraLogistic Solutions Limited"
"INE747K01017","Tarapur Transformers Limited"
"INE0EK901012","TARC Limited"
"INE763I01026","Transformers And Rectifiers (India) Limited"
"INE924H01018","Tarmat Limited"
"INE144Z01023","Tarsons Products Limited"
"INE488B01017","Tasty Bite Eatables Limited"
"INE092A01019","Tata Chemicals Limited"
"INE151A01013","Tata Communications Limited"
"INE192A01025","TATA CONSUMER PRODUCTS LIMITED"
"INE670A01012","Tata Elxsi Limited"
"INE672A01018","Tata Investment Corporation Limited"
"INE155A01022","Tata Motors Limited"
"INE245A01021","Tata Power Company Limited"
"INE081A01020","Tata Steel Limited"
"INE142M01025","Tata Technologies Limited"
"INE0GK401011","Tatva Chintan Pharma Chem Limited"
"INE673O01025","TBO Tek Limited"
"INE760L01018","Tribhovandas Bhimji Zaveri Limited"
"INE688A01022","Transport Corporation of India Limited"
"INE586V01016","TCI Express Limited"
"INE911B01018","TCI Finance Limited"
"INE822C01015","TCPL Packaging Limited"
"INE467B01029","Tata Consultancy Services Limited"
"INE419M01027","TD Power Systems Limited"
"INE985S01024","Teamlease Services Limited"
"INE669C01036","Tech Mahindra Limited"
"INE285K01026","Techno Electric & Engineering Company Limited"
"INE014B01011","TECIL Chemicals and Hydro Power Limited"
"INE011K01018","Tega Industries Limited"
"INE010J01012","Tejas Networks Limited"
"INE869Y01010","Tembo Global Industries Limited"
"INE482B01010","Tera Software Limited"
"INE435C01024","Texmaco Infrastructure & Holdings Limited"
"INE141K01013","Texmo Pipes and Products Limited"
"INE621L01012","Texmaco Rail & Engineering Limited"
"INE305A01015","Tourism Finance Corporation of India Limited"
"INE804H01012","Transwarranty Finance Limited"
"INE797H01018","TGB Banquets And Hotels Limited"
"INE085J01014","Thangamayil Jewellery Limited"
"INE924D01017","The Investment Trust Of India Limited"
"INE121N01019","Thejo Engineering Limited"
"INE083B01024","Themis Medicare Limited"
"INE152A01029","Thermax Limited"
"INE332A01027","Thomas Cook  (India)  Limited"
"INE480M01011","Thomas Scott (India) Limited"
"INE594H01019","Thyrocare Technologies Limited"
"INE133E01013","Tilaknagar Industries Limited"
"INE388G01026","Twamev Construction and Infrastructure Limited"
"INE545H01011","Technocraft Industries (India) Limited"
"INE974X01010","Tube Investments of India Limited"
"INE440L01017","Tijaria Polypipes Limited"
"INE806C01018","TIL Limited"
"INE289C01025","Times Guaranty Limited"
"INE508G01029","Time Technoplast Limited"
"INE325A01013","Timken India Limited"
"INE0LQS01015","Tips Films Limited"
"INE716B01029","Tips Music Limited"
"INE338A01024","Thirumalai Chemicals Limited"
"INE319Y01024","Tirupati Forge Limited"
"INE615H01020","TITAGARH RAIL SYSTEMS LIMITED"
"INE280A01028","Titan Company Limited"
"INE668A01016","Tamilnad Mercantile Bank Limited"
"INE148A01019","Tamilnadu PetroProducts Limited"
"INE107A01015","Tamil Nadu Newsprint & Papers Limited"
"INE141D01018","Tamilnadu Telecommunication Limited"
"INE932C01012","Tokyo Plast International Limited"
"INE0RWQ01014","Tolins Tyres Limited"
"INE685A01028","Torrent Pharmaceuticals Limited"
"INE813H01021","Torrent Power Limited"
"INE336X01012","Total Transport Systems Limited"
"INE486Y01013","Touchwood Entertainment Limited"
"INE065J01024","Teamo Productions HQ Limited"
"INE413G01022","TPL Plastech Limited"
"INE0HMF01019","Tracxn Technologies Limited"
"INE454P01035","Transrail Lighting Limited"
"INE757B01015","TRANSWORLD SHIPPING LINES LIMITED"
"INE040M01013","Tree House Education & Accessories Limited"
